time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-06-07T21:32:07.330Z,17.144,73.854,10,4.4,mb,17,103.5,,0.97,us,usp000dsfn,2014-11-07T01:26:09.302Z,"26 km S of P?tan, India",earthquake,,,,5,reviewed,us,us
2005-06-05T16:49:43.100Z,30.427,83.488,6.2,4.1,mb,15,87.4,,0.48,us,usp000ds9z,2014-11-07T01:26:07.762Z,"179 km NE of Jumla, Nepal",earthquake,,22.2,,3,reviewed,us,us
2005-05-30T10:57:29.930Z,31.568,88.18,10,4,mb,11,140.2,,1.25,us,usp000drwd,2014-11-07T01:25:59.461Z,"265 km NNW of Rikaze, China",earthquake,,,,2,reviewed,us,us
2005-05-29T17:49:29.590Z,30.246,83.475,20.6,4.3,mb,15,96.6,,1.25,us,usp000drud,2014-11-07T01:25:59.199Z,"164 km NE of Jumla, Nepal",earthquake,,29.7,,2,reviewed,us,us
2005-05-27T22:12:20.030Z,26.143,87.211,57.7,3.5,mb,13,163.9,,0.82,us,usp000drpy,2014-11-07T01:25:58.709Z,"18 km SSW of Forbesganj, India",earthquake,,12,,1,reviewed,us,us
2005-05-23T00:25:24.280Z,31.126,78.522,10,3.7,mb,7,268.6,,1.4,us,usp000drda,2014-11-07T01:25:57.359Z,"44 km N of Uttark?shi, India",earthquake,,,,2,reviewed,us,us
2005-05-22T22:12:59.080Z,30.032,83.535,43.8,3.6,mb,16,73.9,,1.43,us,usp000drd2,2014-11-07T01:25:57.344Z,"155 km ENE of Jumla, Nepal",earthquake,,16.2,,1,reviewed,us,us
2005-05-22T14:17:37.870Z,30.319,83.822,63.2,4.3,mb,36,110.2,,0.96,us,usp000drc7,2014-11-07T01:25:57.281Z,"174 km NW of Saga, China",earthquake,,9.2,,11,reviewed,us,us
2005-05-11T04:13:06.890Z,30.6,85.172,37.5,4.6,mb,43,96.8,,1.16,us,usp000dqf1,2014-11-07T01:25:51.399Z,"141 km N of Saga, China",earthquake,,13.6,,18,reviewed,us,us
2005-05-10T02:30:47.180Z,30.454,83.733,62.3,3.6,mb,18,167.7,,0.85,us,usp000dqbj,2014-11-07T01:25:50.855Z,"191 km NW of Saga, China",earthquake,,17.1,,2,reviewed,us,us
2005-05-09T15:14:45.450Z,30.292,84.894,10,3.5,mb,7,209.1,,0.88,us,usp000dqa7,2014-11-07T01:25:50.677Z,"112 km NNW of Saga, China",earthquake,,,,2,reviewed,us,us
2005-05-08T14:24:25.440Z,30.341,83.996,63.4,3.8,mb,9,197.7,,0.53,us,usp000dq75,2014-11-07T01:25:50.240Z,"western Xizang",earthquake,,28.3,,1,reviewed,us,us
2005-04-21T12:18:47.940Z,30.129,83.503,35,3.7,mb,10,187,,1.37,us,usp000dnx1,2014-11-07T01:25:39.085Z,"158 km NE of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2005-04-10T05:59:43.520Z,30.356,83.699,55.8,4.6,mb,39,62.8,,0.76,us,usp000dmt5,2014-11-07T01:25:31.909Z,"186 km NW of Saga, China",earthquake,,7.4,,11,reviewed,us,us
2005-04-10T01:18:09.710Z,30.245,83.591,17.2,3.9,mb,15,126.3,,1.05,us,usp000dmse,2014-11-07T01:25:31.839Z,"173 km NE of Jumla, Nepal",earthquake,,32.8,,2,reviewed,us,us
2005-04-09T23:39:15.310Z,30.434,83.381,10,4,mb,9,127.3,,1.4,us,usp000dms6,2014-11-07T01:25:31.824Z,"172 km NE of Jumla, Nepal",earthquake,,,,4,reviewed,us,us
2005-04-09T09:20:26.150Z,30.494,83.599,10,4.4,mb,36,63.2,,0.98,us,usp000dmq7,2014-11-07T01:25:31.587Z,"192 km NE of Jumla, Nepal",earthquake,,,,10,reviewed,us,us
2005-04-08T22:02:40.200Z,30.406,83.439,10,4,mb,14,127.1,,0.84,us,usp000dmnp,2014-11-07T01:25:31.444Z,"174 km NE of Jumla, Nepal",earthquake,,,,3,reviewed,us,us
2005-04-08T19:51:35.550Z,30.527,83.67,10,5,mwc,123,27.3,,1.25,us,usp000dmnc,2022-05-02T17:54:03.697Z,"199 km NE of Jumla, Nepal",earthquake,,,,,reviewed,us,hrv
2005-04-08T13:04:10.490Z,30.249,83.311,10,4,mb,13,105.8,,0.9,us,usp000dmmj,2014-11-07T01:25:31.334Z,"153 km NE of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2005-04-08T11:55:53.170Z,30.17,83.062,10,3.7,mb,8,220.3,,1.1,us,usp000dmmh,2014-11-07T01:25:31.332Z,"130 km NE of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2005-04-08T11:26:42.770Z,30.448,83.93,10,3.9,mb,8,169.2,,1.01,us,usp000dmmc,2014-11-07T01:25:31.289Z,"176 km NW of Saga, China",earthquake,,,,2,reviewed,us,us
2005-04-08T11:02:10.890Z,30.108,83.185,10,3.8,mb,8,223.1,,1.18,us,usp000dmma,2014-11-07T01:25:31.285Z,"133 km NE of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2005-04-08T10:47:04.920Z,30.172,83.234,10,3.7,mb,10,222.9,,0.9,us,usp000dmm9,2014-11-07T01:25:31.284Z,"142 km NE of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2005-04-08T10:45:31.880Z,29.977,83.012,10,3.7,mb,11,142.6,,1.42,us,usp000dmm8,2014-11-07T01:25:31.282Z,"111 km NE of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2005-04-08T08:43:15.760Z,29.865,82.709,10,4.1,mb,12,145.1,,1.18,us,usp000dmkv,2014-11-07T01:25:31.172Z,"82 km NE of Jumla, Nepal",earthquake,,0,,3,reviewed,us,us
2005-04-08T07:02:39.800Z,30.285,83.501,10,4.4,mb,22,68.4,,1.21,us,usp000dmkj,2014-11-07T01:25:31.149Z,"169 km NE of Jumla, Nepal",earthquake,,,,6,reviewed,us,us
2005-04-08T04:16:37.310Z,30.226,83.597,10,4.3,mb,23,84.7,,1.1,us,usp000dmk4,2014-11-07T01:25:31.075Z,"172 km NE of Jumla, Nepal",earthquake,,,,4,reviewed,us,us
2005-04-07T23:34:16.220Z,30.276,83.633,10,4.2,mb,14,90.7,,1.34,us,usp000dmj8,2014-11-07T01:25:30.966Z,"178 km NE of Jumla, Nepal",earthquake,,,,6,reviewed,us,us
2005-04-07T21:42:09.020Z,30.323,83.756,10,5.1,mb,49,63.5,,1.21,us,usp000dmhz,2022-05-02T17:53:42.207Z,"180 km NW of Saga, China",earthquake,,,,34,reviewed,us,us
2005-04-07T21:41:36.570Z,30.588,83.681,10,5.4,mwc,161,36,,0.99,us,usp000dmhy,2022-05-02T17:53:36.629Z,"204 km NW of Saga, China",earthquake,,,,,reviewed,us,hrv
2005-04-07T21:08:36.170Z,30.198,83.399,10,4.2,mb,20,116.9,,0.98,us,usp000dmhx,2014-11-07T01:25:30.885Z,"155 km NE of Jumla, Nepal",earthquake,,,,7,reviewed,us,us
2005-04-07T20:50:30.410Z,30.211,83.458,10,3.9,mb,17,125.3,,0.93,us,usp000dmhv,2014-11-07T01:25:30.879Z,"161 km NE of Jumla, Nepal",earthquake,,,,4,reviewed,us,us
2005-04-07T20:04:41.060Z,30.491,83.662,11,6.3,mwc,468,18,,0.9,us,usp000dmht,2022-05-02T17:53:30.950Z,"196 km NE of Jumla, Nepal",earthquake,,,,,reviewed,us,hrv
2005-04-07T01:40:45.850Z,29.299,81.451,22.7,4.1,mb,14,197.5,,0.93,us,usp000dmf9,2014-11-07T01:25:30.158Z,"49 km E of Dipayal, Nepal",earthquake,,,,3,reviewed,us,us
2005-04-06T22:24:44.430Z,30.439,86.346,66.9,3.6,mb,13,160.5,,1.31,us,usp000dmey,2014-11-07T01:25:30.076Z,"164 km NE of Saga, China",earthquake,,27.1,,2,reviewed,us,us
2005-03-29T15:51:24.970Z,28.016,84.699,10,3.9,mb,19,71.2,,1.21,us,usp000dkhe,2014-11-07T01:25:21.316Z,"45 km NE of Bharatpur, Nepal",earthquake,,,,3,reviewed,us,us
2005-03-26T20:32:13.420Z,28.259,87.926,70.7,4.7,mwc,159,94.9,,0.73,us,usp000dk47,2016-11-10T01:03:24.491Z,"101 km NW of Mangan, India",earthquake,,9.4,,,reviewed,us,hrv
2005-03-26T00:56:34.670Z,16.822,73.276,10,4.3,ml,11,189.1,,1.24,us,usp000dk2f,2014-11-07T01:25:19.425Z,"19 km S of Ratnagiri, India",earthquake,,,,,reviewed,us,meri
2005-03-21T12:22:26.180Z,29.812,69.361,35,3.8,mb,8,193.2,,0.55,us,usp000djqe,2014-11-07T01:25:17.262Z,"14 km SE of Kohlu, Pakistan",earthquake,,,,1,reviewed,us,us
2005-03-19T10:54:40.990Z,28.126,84.282,10,4.4,mb,37,57,,0.98,us,usp000djj5,2014-11-07T01:25:16.442Z,"34 km ESE of Pokhara, Nepal",earthquake,,,,15,reviewed,us,us
2005-03-15T02:07:06.830Z,17.072,73.668,10,4.3,mb,14,198.2,,1.11,us,usp000dj82,2021-10-20T18:08:54.304Z,"Maharashtra, India",earthquake,,,,6,reviewed,us,us
2005-03-14T18:11:54.960Z,29.855,69.737,10,3.8,mb,12,159.7,,1.49,us,usp000dj7b,2014-11-07T01:25:14.504Z,"20 km ESE of Barkhan, Pakistan",earthquake,,,,3,reviewed,us,us
2005-03-14T09:43:49.120Z,17.145,73.73,10,4.9,mwc,98,86.2,,0.96,us,usp000dj6d,2020-07-08T01:51:56.289Z,"28 km ESE of M?khjan, India",earthquake,,,,,reviewed,us,hrv
2005-03-09T09:08:07.470Z,30.491,69.646,6,4.7,mb,36,65,,1.35,us,usp000dhv6,2014-11-07T01:25:12.781Z,"66 km N of Barkhan, Pakistan",earthquake,,41.2,,18,reviewed,us,us
2005-03-06T03:22:43.610Z,30.616,83.761,49.5,4.6,mb,54,50.6,,0.92,us,usp000dhmp,2014-11-07T01:25:11.505Z,"201 km NW of Saga, China",earthquake,,7,,20,reviewed,us,us
2005-02-20T11:01:58.690Z,30.655,78.243,25,3.5,mb,9,233,,0.39,us,usp000dgk0,2014-11-07T01:25:01.570Z,"17 km SSE of Barkot, India",earthquake,,34.3,,1,reviewed,us,us
2005-02-15T21:48:38.440Z,31.85,74.991,50.4,4.2,mb,19,170.4,,0.52,us,usp000dg7z,2014-11-07T01:25:00.130Z,"3 km ESE of Fatehgarh Ch?ri?n, India",earthquake,,9.3,,2,reviewed,us,us
2005-02-08T04:13:56.390Z,27.76,86.072,14.6,4.1,mb,16,118.8,,1.2,us,usp000dfpv,2014-11-07T01:24:57.255Z,"24 km SSE of Kod?ri??, Nepal",earthquake,,6.1,,6,reviewed,us,us
2005-02-08T03:35:04.840Z,27.738,86.092,10,4.9,mb,99,81.2,,0.86,us,usp000dfpt,2022-05-02T17:48:03.700Z,"28 km SSE of Kod?ri??, Nepal",earthquake,,,,63,reviewed,us,us
2005-02-08T01:51:35.940Z,27.82,86.033,14.4,4.2,mb,15,101.2,,1.89,us,usp000dfph,2014-11-07T01:24:57.154Z,"17 km SSE of Kod?ri??, Nepal",earthquake,,14.8,,8,reviewed,us,us
2005-01-29T01:59:17.380Z,30.622,70.591,25,4.1,mb,9,177.4,,0.77,us,usp000df1u,2014-11-07T01:24:48.836Z,"10 km SSW of Taunsa, Pakistan",earthquake,,0,,3,reviewed,us,us
2005-01-16T08:43:46.800Z,29.646,80.696,10,4.8,mb,105,58,,0.82,us,usp000ddf1,2014-11-07T01:24:39.790Z,"24 km SE of D?rchul?, Nepal",earthquake,,,,46,reviewed,us,us
2005-01-15T22:32:48.190Z,29.439,80.965,10,4.6,mb,36,42.8,,0.83,us,usp000dddn,2014-11-07T01:24:39.661Z,"19 km N of Dipayal, Nepal",earthquake,,,,19,reviewed,us,us
2004-12-05T13:04:38.080Z,30.481,81.24,10,4.2,mb,26,105.5,,1.03,us,usp000da3n,2014-11-07T01:24:14.049Z,"21 km NNE of Burang, China",earthquake,,0,,6,reviewed,us,us
2004-12-02T23:45:55.200Z,30.607,83.373,40.7,4.2,mb,19,97.1,,1.28,us,usp000d9vb,2014-11-07T01:24:12.483Z,"187 km NE of Jumla, Nepal",earthquake,,15,,4,reviewed,us,us
2004-11-26T23:53:56.720Z,30.676,77.2,42.1,3.7,mb,16,122.1,,0.86,us,usp000d9bk,2014-11-07T01:24:06.080Z,"15 km NW of N?han, India",earthquake,,13.8,,2,reviewed,us,us
2004-11-17T10:39:00.640Z,28.16,84.414,10,3.7,mb,7,199,,1.21,us,usp000d8n1,2014-11-07T01:24:01.682Z,"45 km ESE of Pokhara, Nepal",earthquake,,,,2,reviewed,us,us
2004-11-11T02:46:49.000Z,32.22,76.409,20,4.1,mb,20,118.2,,1.13,us,usp000d84d,2014-11-07T01:23:58.800Z,"8 km E of Dharamsala, India",earthquake,,0,,6,reviewed,us,us
2004-11-10T04:21:11.120Z,27.929,87.778,45,4.2,mb,28,162.6,,0.83,us,usp000d82d,2014-11-07T01:23:58.171Z,"83 km NE of Kh??db?ri??, Nepal",earthquake,,12.9,,9,reviewed,us,us
2004-11-05T22:15:16.380Z,30.764,86.565,10,3.7,mb,11,176.3,,1.17,us,usp000d7s3,2014-11-07T01:23:56.482Z,"205 km NE of Saga, China",earthquake,,,,1,reviewed,us,us
2004-10-30T11:12:53.660Z,30.576,83.504,10,4.2,mb,10,167.6,,1.4,us,usp000d7bh,2014-11-07T01:23:50.443Z,"192 km NE of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2004-10-27T00:28:48.690Z,30.897,81.22,10,4.4,mb,25,108.4,,1.28,us,usp000d75a,2014-11-07T01:23:49.550Z,"66 km N of Burang, China",earthquake,,,,4,reviewed,us,us
2004-10-26T02:30:41.800Z,31.034,81.228,10,4.8,mb,11,143,,1.07,us,usp000d73a,2014-11-07T01:23:49.257Z,"82 km N of Burang, China",earthquake,,,,2,reviewed,us,us
2004-10-26T02:11:33.440Z,31.024,81.154,10.1,5.6,mwc,518,33.5,,0.85,us,usp000d738,2022-05-02T17:31:26.278Z,"80 km N of Burang, China",earthquake,,,,,reviewed,us,hrv
2004-10-05T07:32:31.050Z,31.68,84.92,10,4.2,mb,9,110.7,,0.86,us,usp000d5tg,2014-11-07T01:23:42.087Z,"262 km N of Saga, China",earthquake,,,,3,reviewed,us,us
2004-09-28T00:39:44.500Z,29.97,79.671,82.6,3.7,mb,10,121.8,,1.3,us,usp000d56h,2014-11-07T01:23:34.165Z,"17 km NNW of B?geshwar, India",earthquake,,29.9,,1,reviewed,us,us
2004-09-25T12:24:29.070Z,30.883,70.452,25,3.8,mb,12,215.9,,1.35,us,usp000d518,2014-11-07T01:23:33.441Z,"27 km NW of Taunsa, Pakistan",earthquake,,0,,2,reviewed,us,us
2004-09-12T08:48:04.910Z,29.502,81.575,11.9,4.5,mb,45,71.2,,1.03,us,usp000d44j,2014-11-07T01:23:28.235Z,"64 km WNW of Jumla, Nepal",earthquake,,24.5,,17,reviewed,us,us
2004-09-09T11:20:46.920Z,31.196,81.222,67.6,4.2,mb,18,142.9,,1.01,us,usp000d3z3,2014-11-07T01:23:27.565Z,"99 km N of Burang, China",earthquake,,18.3,,6,reviewed,us,us
2004-09-09T05:55:46.100Z,29.466,80.281,5.5,4.4,mb,18,123.1,,1.12,us,usp000d3yr,2014-11-07T01:23:27.518Z,"14 km SSE of Pithor?garh, India",earthquake,,36.2,,6,reviewed,us,us
2004-09-06T08:46:35.950Z,31.281,81.292,28.8,4.1,mb,16,142.9,,1.06,us,usp000d3qg,2014-11-07T01:23:26.327Z,"109 km N of Burang, China",earthquake,,39.9,,4,reviewed,us,us
2004-08-31T16:54:09.670Z,23.457,70.512,10,3.8,mb,9,187.6,,0.73,us,usp000d39x,2014-11-07T01:23:18.259Z,"18 km SW of R?par, India",earthquake,,,,2,reviewed,us,us
2004-08-25T18:50:47.700Z,30.214,86.066,47.7,4.4,mb,8,193,,0.47,us,usp000d2vf,2014-11-07T01:23:15.893Z,"127 km NE of Saga, China",earthquake,,22.2,,2,reviewed,us,us
2004-08-25T02:22:51.380Z,30.366,83.359,33.2,4.5,mb,10,127.3,,0.85,us,usp000d2tx,2014-11-07T01:23:15.721Z,"165 km NE of Jumla, Nepal",earthquake,,31.7,,3,reviewed,us,us
2004-08-21T09:08:52.370Z,29.887,88.032,48.3,4,mb,20,101.5,,0.98,us,usp000d2ke,2014-11-07T01:23:14.913Z,"108 km NW of Rikaze, China",earthquake,,16.1,,1,reviewed,us,us
2004-08-21T09:07:11.110Z,29.944,88.086,26.2,4.2,mb,31,115.1,,1.07,us,usp000d2kd,2014-11-07T01:23:14.910Z,"109 km NW of Rikaze, China",earthquake,,25.7,,5,reviewed,us,us
2004-08-13T10:48:38.930Z,30.922,69.769,11.6,5.4,mwc,330,33.5,,0.88,us,usp000d22d,2022-05-02T17:22:43.714Z,"55 km SSE of Zhob, Pakistan",earthquake,,,,,reviewed,us,hrv
2004-08-10T20:03:16.160Z,30.288,83.316,10,4,mb,9,196.9,,1.41,us,usp000d1wz,2014-11-07T01:23:10.934Z,"156 km NE of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2004-08-08T01:00:59.660Z,31.246,72.804,10,4,mb,10,200.3,,0.62,us,usp000d1qk,2014-11-07T01:23:10.098Z,"15 km NE of Gojra, Pakistan",earthquake,,0,,2,reviewed,us,us
2004-07-28T22:22:13.140Z,30.714,83.633,10,5,mwc,186,36.4,,1.22,us,usp000d119,2022-05-02T17:18:19.737Z,"212 km NE of Jumla, Nepal",earthquake,,,,,reviewed,us,hrv
2004-07-27T00:10:21.620Z,29.25,77.23,75.7,4.1,mb,24,164.1,,1.05,us,usp000d0xu,2014-11-07T01:22:59.367Z,"6 km NE of Chhaprauli, India",earthquake,,17,,5,reviewed,us,us
2004-07-23T01:25:32.600Z,30.175,88.118,11.2,4.8,mb,86,43.9,,1.01,us,usp000d0qg,2014-11-07T01:22:57.120Z,"126 km NW of Rikaze, China",earthquake,,,,31,reviewed,us,us
2004-07-22T03:31:05.970Z,32.188,77.17,10,3.9,mb,11,178.8,,0.78,us,usp000d0ns,2014-11-07T01:22:56.874Z,"5 km N of Nagar, India",earthquake,,,,4,reviewed,us,us
2004-07-20T03:35:51.080Z,27.938,85.793,13.1,4.1,mb,24,93.1,,1.07,us,usp000d0ha,2014-11-07T01:22:56.081Z,"16 km W of Kod?ri??, Nepal",earthquake,,6,,1,reviewed,us,us
2004-07-17T18:21:57.540Z,23.905,71.57,10,3.8,mb,8,236.4,,1.17,us,usp000d0bs,2014-11-07T01:22:55.193Z,"Gujarat, India",earthquake,,,,2,reviewed,us,us
2004-07-16T20:33:53.980Z,28.232,83.944,16.6,4,mb,22,92.2,,1,us,usp000d0a0,2014-11-07T01:22:54.943Z,"4 km SSW of Pokhara, Nepal",earthquake,,6.7,,2,reviewed,us,us
2004-07-12T17:58:51.590Z,30.561,83.569,10,4,mb,9,208.3,,1.32,us,usp000d01g,2014-11-07T01:22:53.392Z,"195 km NE of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2004-07-12T14:38:20.840Z,30.746,83.773,10,4.6,mb,48,48.9,,1.17,us,usp000d00y,2014-11-07T01:22:53.325Z,"210 km NW of Saga, China",earthquake,,,,18,reviewed,us,us
2004-07-11T23:57:53.360Z,30.714,83.639,10,4.9,mb,80,29.6,,0.81,us,usp000czze,2022-05-02T17:17:24.158Z,"212 km NE of Jumla, Nepal",earthquake,,,,27,reviewed,us,us
2004-07-11T23:24:03.580Z,30.82,83.673,10,4.5,mb,25,58.6,,0.88,us,usp000czzb,2014-11-07T01:22:53.069Z,"223 km NW of Saga, China",earthquake,,,,2,reviewed,us,us
2004-07-11T23:08:44.180Z,30.694,83.672,13,6.2,mwb,431,21.3,,1.04,us,usp000czza,2022-05-02T17:17:20.781Z,"213 km NE of Jumla, Nepal",earthquake,,,,,reviewed,us,us
2004-07-08T21:50:00.520Z,29.844,87.997,32.6,4.2,mb,33,59,,0.94,us,usp000czt4,2014-11-07T01:22:52.204Z,"108 km NW of Rikaze, China",earthquake,,18.5,,12,reviewed,us,us
2004-07-01T19:14:39.700Z,29.878,87.915,35,4.2,mb,11,132.9,,0.64,us,usp000czcj,2014-11-07T01:22:48.582Z,"116 km NW of Rikaze, China",earthquake,,,,2,reviewed,us,us
2004-06-30T15:33:04.410Z,29.848,87.871,25.1,4.3,mb,36,78.9,,0.89,us,usp000cz8y,2014-11-07T01:22:44.482Z,"118 km NW of Rikaze, China",earthquake,,17.2,,9,reviewed,us,us
2004-06-26T02:59:28.540Z,30.038,88.052,56.8,4.2,mb,26,88.7,,0.91,us,usp000cytu,2014-11-07T01:22:41.598Z,"118 km NW of Rikaze, China",earthquake,,8.8,,2,reviewed,us,us
2004-06-24T10:03:28.600Z,29.868,87.905,20,4.3,mb,26,132,,1.21,us,usp000cynd,2014-11-07T01:22:41.001Z,"116 km NW of Rikaze, China",earthquake,,0,,7,reviewed,us,us
2004-06-09T01:12:15.600Z,29.98,69.984,25,4.2,mb,14,174.5,,1.08,us,usp000cxfd,2014-11-07T01:22:35.315Z,"45 km ENE of Barkhan, Pakistan",earthquake,,0,,1,reviewed,us,us
2004-05-29T12:22:15.630Z,28.512,82.702,25,4.1,mb,26,88.1,,0.94,us,usp000cwhc,2014-11-07T01:22:25.816Z,"41 km NE of Besisahar, Nepal",earthquake,,18.9,,2,reviewed,us,us
2004-05-29T12:09:38.870Z,28.5,82.607,31.8,3.9,mb,16,126.9,,0.64,us,usp000cwhb,2014-11-07T01:22:25.815Z,"35 km NNE of Besisahar, Nepal",earthquake,,24,,1,reviewed,us,us
2004-05-27T03:43:22.110Z,32.104,85.631,79.4,3.7,mb,12,169,,1.15,us,usp000cwbh,2014-11-07T01:22:24.984Z,"western Xizang",earthquake,,19.3,,1,reviewed,us,us
2004-05-22T19:54:04.620Z,29.708,68.294,11.6,4.5,mb,34,170.1,,0.89,us,usp000cvxe,2014-11-07T01:22:22.815Z,"44 km ENE of Sibi, Pakistan",earthquake,,30.5,,13,reviewed,us,us
2004-05-21T15:29:04.240Z,30.623,85.116,15.9,4.2,mb,23,192.4,,0.86,us,usp000cvsw,2014-11-07T01:22:22.090Z,"western Xizang",earthquake,,29.1,,5,reviewed,us,us
2004-05-13T15:14:33.530Z,29.642,68.547,10,4.6,mb,10,167.4,,1.36,us,usp000cuy4,2014-11-07T01:22:18.283Z,"56 km S of Duki, Pakistan",earthquake,,,,2,reviewed,us,us
2004-05-13T04:00:47.690Z,29.528,68.407,25,5.1,mwc,149,81.5,,1.17,us,usp000cuwk,2022-05-02T17:11:18.933Z,"51 km E of Sibi, Pakistan",earthquake,,0,,,reviewed,us,hrv
2004-04-17T07:15:24.730Z,29.705,81.051,10,4.1,mb,11,182.2,,1.23,us,usp000csrg,2014-11-07T01:22:00.887Z,"50 km ESE of D?rchul?, Nepal",earthquake,,,,1,reviewed,us,us
2004-04-12T15:07:00.600Z,22.418,70.474,10,4.2,mb,12,170,,1.33,us,usp000csbb,2014-11-07T01:21:58.139Z,"13 km W of Paddhari, India",earthquake,,,,2,reviewed,us,us
2004-04-07T09:02:28.230Z,28.858,78.418,10,4.2,mb,13,182.8,,0.67,us,usp000crww,2014-11-07T01:21:55.584Z,"7 km SW of Amroha, India",earthquake,,0,,1,reviewed,us,us
2004-04-03T02:51:10.610Z,29.846,81.118,76.5,4.6,mb,22,178.1,,0.96,us,usp000crhv,2014-11-07T01:21:53.112Z,"50 km S of Burang, China",earthquake,,29.5,,5,reviewed,us,us
2004-03-11T14:39:39.940Z,30.467,82.631,27.9,4,mb,19,69.7,,0.78,us,usp000cpp0,2014-11-07T01:21:40.998Z,"139 km NNE of Jumla, Nepal",earthquake,,20.5,,5,reviewed,us,us
2004-03-01T17:59:04.890Z,30.744,80.963,93.9,4,mb,13,174.7,,1.33,us,usp000cnun,2014-11-07T01:21:35.770Z,"53 km NNW of Burang, China",earthquake,,36.7,,1,reviewed,us,us
2004-03-01T17:41:18.600Z,30.368,80.496,58.6,4.8,mb,52,71.5,,0.8,us,usp000cnuh,2014-11-07T01:21:35.724Z,"57 km N of Dh?rchula, India",earthquake,,14.8,,27,reviewed,us,us
2004-02-27T12:53:14.600Z,28.127,87.66,68.1,4.8,mb,76,85.7,,0.73,us,usp000cnh0,2014-11-07T01:21:31.351Z,"85 km ENE of Lobujya, Nepal",earthquake,,8.7,,25,reviewed,us,us
2004-02-18T01:23:43.820Z,27.361,87.758,20.7,4.7,mb,40,88.3,,0.55,us,usp000cmew,2014-11-07T01:21:22.123Z,"50 km W of Gyalshing, India",earthquake,,14.4,,12,reviewed,us,us
2004-01-06T03:13:28.930Z,30.539,86.042,46.2,4.6,mb,54,75.3,,0.66,us,usp000ch8b,2014-11-07T01:20:59.568Z,"156 km NNE of Saga, China",earthquake,,8.2,,23,reviewed,us,us
2004-01-03T13:14:28.680Z,27.739,85.931,17.1,4.9,mb,83,80.7,,0.68,us,usp000cgyy,2014-11-07T01:20:57.875Z,"24 km S of Kod?ri??, Nepal",earthquake,,14.8,,33,reviewed,us,us
2003-12-15T23:56:07.980Z,31.527,78.151,33,4.4,mb,15,146.9,,1.08,us,usp000cfbu,2014-11-07T01:20:46.082Z,"33 km E of Sar?han, India",earthquake,,,,1,reviewed,us,us
2003-12-15T22:54:20.320Z,31.622,78.203,33,4.5,mb,20,125.8,,1.35,us,usp000cfbq,2014-11-07T01:20:46.062Z,"40 km ENE of Sar?han, India",earthquake,,,,2,reviewed,us,us
2003-12-10T17:17:37.330Z,30.469,83.278,33,4.5,mb,30,63,,0.89,us,usp000cez1,2014-11-07T01:20:44.045Z,"169 km NE of Jumla, Nepal",earthquake,,,,7,reviewed,us,us
2003-12-03T17:43:07.880Z,9.188,85.489,10,4.8,mb,65,71.5,,0.94,us,usp000ceeb,2014-11-07T01:20:40.657Z,"Bay of Bengal",earthquake,,,,32,reviewed,us,us
2003-11-30T12:57:01.010Z,29.013,88.422,86.3,3.5,mb,10,86.7,,1.51,us,usp000ce75,2014-11-07T01:20:34.678Z,"52 km WSW of Rikaze, China",earthquake,,18.5,,1,reviewed,us,us
2003-11-25T19:49:15.730Z,31.288,70.071,33,5,mb,177,40.4,,1.2,us,usp000cdvy,2022-05-02T16:54:39.657Z,"59 km E of Zhob, Pakistan",earthquake,,,,76,reviewed,us,us
2003-11-23T19:15:05.590Z,28.297,83.773,32.3,4,mb,21,121.5,,1.24,us,usp000cds3,2014-11-07T01:20:32.952Z,"16 km SSE of Chitre, Nepal",earthquake,,5.5,,1,reviewed,us,us
2003-11-22T23:31:56.360Z,28.202,83.767,33,4.3,mb,15,101.6,,0.83,us,usp000cdpz,2014-11-07T01:20:32.671Z,"19 km ESE of B?glung, Nepal",earthquake,,,,4,reviewed,us,us
2003-11-22T05:07:05.740Z,28.277,83.767,30.9,4.3,mb,28,95.6,,1.21,us,usp000cdn1,2014-11-07T01:20:32.516Z,"17 km E of B?glung, Nepal",earthquake,,4.7,,3,reviewed,us,us
2003-11-15T14:43:59.540Z,30.24,83.103,33,4.2,mb,13,82.8,,0.7,us,usp000ccx7,2014-11-07T01:20:29.185Z,"139 km NE of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2003-11-14T08:17:55.610Z,30.495,86.08,33,4,mb,22,111.1,,1.18,us,usp000ccun,2014-11-07T01:20:28.608Z,"153 km NNE of Saga, China",earthquake,,,,2,reviewed,us,us
2003-11-11T07:16:32.300Z,30.005,86.439,33,3.9,mb,16,177.2,,0.71,us,usp000cckp,2014-11-07T01:20:27.197Z,"139 km ENE of Saga, China",earthquake,,,,1,reviewed,us,us
